-0.307765	 0.715318
-0.307065	 0.711950
-0.306365	 0.707695
-0.305665	 0.702460
-0.304965	 0.696148
-0.304265	 0.688659
-0.303565	 0.679893
-0.302865	 0.669750
-0.302165	 0.658133
-0.301465	 0.644955
-0.300765	 0.630135
-0.300065	 0.613609
-0.299365	 0.595327
-0.298665	 0.575263
-0.297965	 0.553411
-0.297265	 0.529797
-0.296565	 0.504471
-0.295865	 0.477513
-0.295165	 0.449034
-0.294465	 0.419169
-0.293765	 0.388077
-0.293065	 0.355937
-0.292365	 0.322941
-0.291665	 0.289292
-0.290965	 0.255194
-0.290265	 0.220849
-0.289565	 0.186451
-0.288864	 0.152183
-0.288164	 0.118213
-0.287464	 0.084690
-0.286764	 0.051747
-0.286064	 0.019494
-0.285364	 -0.011976
-0.284664	 -0.042589
-0.283964	 -0.072289
