0.170315	 0.771991
0.171245	 0.752640
0.172175	 0.731551
0.173106	 0.708535
0.174036	 0.683387
0.174966	 0.655883
0.175896	 0.625785
0.176827	 0.592841
0.177757	 0.556796
0.178687	 0.517398
0.179618	 0.474414
0.180548	 0.427648
0.181478	 0.376969
0.182409	 0.322338
0.183339	 0.263843
0.184269	 0.201735
0.185199	 0.136452
0.186130	 0.068636
0.187060	 -0.000870
0.187990	 -0.071064
0.188921	 -0.140835
0.189851	 -0.209049
0.190781	 -0.274638
0.191712	 -0.336679
0.192642	 -0.394460
0.193572	 -0.447505
0.194502	 -0.495577
0.195433	 -0.538650
0.196363	 -0.576871
0.197293	 -0.610512
0.198224	 -0.639925
0.199154	 -0.665504
0.200084	 -0.687654
0.201014	 -0.706772
0.201945	 -0.723230
