0.667874	 0.564815
0.668574	 0.538918
0.669274	 0.512024
0.669974	 0.484135
0.670674	 0.455269
0.671374	 0.425453
0.672074	 0.394730
0.672774	 0.363158
0.673474	 0.330814
0.674174	 0.297792
0.674874	 0.264206
0.675574	 0.230191
0.676274	 0.195897
0.676974	 0.161495
0.677674	 0.127170
0.678374	 0.093117
0.679074	 0.059538
0.679774	 0.026638
0.680474	 -0.005382
0.681174	 -0.036331
0.681875	 -0.066032
0.682575	 -0.094329
0.683275	 -0.121089
0.683975	 -0.146206
0.684675	 -0.169603
0.685375	 -0.191233
0.686075	 -0.211075
0.686775	 -0.229137
0.687475	 -0.245448
0.688175	 -0.260059
0.688875	 -0.273039
0.689575	 -0.284467
0.690275	 -0.294434
0.690975	 -0.303036
0.691675	 -0.310373
