0.774604	 -0.067980
0.774266	 -0.082160
0.773927	 -0.096769
0.773588	 -0.111749
0.773250	 -0.127017
0.772911	 -0.142458
0.772573	 -0.157917
0.772234	 -0.173192
0.771895	 -0.188022
0.771557	 -0.202082
0.771218	 -0.214976
0.770880	 -0.226231
0.770541	 -0.235307
0.770202	 -0.241606
0.769864	 -0.244496
0.769525	 -0.243357
0.769187	 -0.237630
0.768848	 -0.226875
0.768509	 -0.210835
0.768171	 -0.189481
0.767832	 -0.163036
0.767494	 -0.131965
0.767155	 -0.096937
0.766816	 -0.058761
0.766478	 -0.018311
0.766139	 0.023545
0.765801	 0.066004
0.765462	 0.108369
0.765123	 0.150067
0.764785	 0.190654
0.764446	 0.229804
0.764108	 0.267300
0.763769	 0.303010
0.763430	 0.336872
0.763092	 0.368878
