0.774762	 -0.060872
0.774423	 -0.074816
0.774084	 -0.089210
0.773746	 -0.104007
0.773407	 -0.119139
0.773069	 -0.134508
0.772730	 -0.149980
0.772391	 -0.165378
0.772053	 -0.180473
0.771714	 -0.194975
0.771376	 -0.208524
0.771037	 -0.220687
0.770698	 -0.230957
0.770360	 -0.238764
0.770021	 -0.243489
0.769683	 -0.244501
0.769344	 -0.241201
0.769005	 -0.233081
0.768667	 -0.219783
0.768328	 -0.201155
0.767990	 -0.177289
0.767651	 -0.148529
0.767312	 -0.115445
0.766974	 -0.078784
0.766635	 -0.039395
0.766297	 0.001842
0.765958	 0.044085
0.765619	 0.086578
0.765281	 0.128683
0.764942	 0.169890
0.764604	 0.209814
0.764265	 0.248184
0.763926	 0.284825
0.763588	 0.319643
0.763249	 0.352604
