0.171179	 0.751934
0.172110	 0.730789
0.173040	 0.707712
0.173970	 0.682495
0.174900	 0.654916
0.175831	 0.624735
0.176761	 0.591702
0.177691	 0.555559
0.178622	 0.516056
0.179552	 0.472959
0.180482	 0.426077
0.181412	 0.375278
0.182343	 0.320527
0.183273	 0.261918
0.184203	 0.199706
0.185134	 0.134336
0.186064	 0.066456
0.186994	 -0.003087
0.187925	 -0.073284
0.188855	 -0.143025
0.189785	 -0.211174
0.190715	 -0.276668
0.191646	 -0.338590
0.192576	 -0.396233
0.193506	 -0.449130
0.194437	 -0.497049
0.195367	 -0.539972
0.196297	 -0.578050
0.197227	 -0.611558
0.198158	 -0.640849
0.199088	 -0.666318
0.200018	 -0.688370
0.200949	 -0.707402
0.201879	 -0.723785
0.202809	 -0.737861
