0.654984	 0.595980
0.655685	 0.571811
0.656385	 0.546657
0.657085	 0.520506
0.657785	 0.493358
0.658485	 0.465219
0.659185	 0.436108
0.659885	 0.406057
0.660585	 0.375112
0.661285	 0.343336
0.661985	 0.310809
0.662685	 0.277632
0.663385	 0.243924
0.664085	 0.209822
0.664785	 0.175485
0.665485	 0.141084
0.666185	 0.106809
0.666885	 0.072857
0.667585	 0.039431
0.668285	 0.006737
0.668985	 -0.025029
0.669685	 -0.055676
0.670385	 -0.085034
0.671085	 -0.112952
0.671785	 -0.139303
0.672485	 -0.163989
0.673185	 -0.186940
0.673885	 -0.208116
0.674585	 -0.227503
0.675286	 -0.245116
0.675986	 -0.260990
0.676686	 -0.275179
0.677386	 -0.287756
0.678086	 -0.298804
0.678786	 -0.308414
