-0.320980	 0.708483
-0.320280	 0.706804
-0.319580	 0.704429
-0.318880	 0.701278
-0.318180	 0.697264
-0.317480	 0.692294
-0.316780	 0.686272
-0.316080	 0.679100
-0.315380	 0.670677
-0.314680	 0.660902
-0.313980	 0.649679
-0.313280	 0.636916
-0.312580	 0.622531
-0.311880	 0.606456
-0.311180	 0.588635
-0.310480	 0.569037
-0.309779	 0.547651
-0.309079	 0.524492
-0.308379	 0.499606
-0.307679	 0.473065
-0.306979	 0.444971
-0.306279	 0.415452
-0.305579	 0.384664
-0.304879	 0.352779
-0.304179	 0.319987
-0.303479	 0.286489
-0.302779	 0.252488
-0.302079	 0.218188
-0.301379	 0.183786
-0.300679	 0.149467
-0.299979	 0.115404
-0.299279	 0.081752
-0.298579	 0.048646
-0.297879	 0.016203
-0.297179	 -0.015479
