-0.320330	 0.706672
-0.319629	 0.704275
-0.318929	 0.701099
-0.318229	 0.697057
-0.317529	 0.692057
-0.316829	 0.686002
-0.316129	 0.678793
-0.315429	 0.670330
-0.314729	 0.660513
-0.314029	 0.649244
-0.313329	 0.636433
-0.312629	 0.621999
-0.311929	 0.605871
-0.311229	 0.587997
-0.310529	 0.568344
-0.309829	 0.546904
-0.309129	 0.523693
-0.308429	 0.498755
-0.307729	 0.472165
-0.307029	 0.444026
-0.306329	 0.414467
-0.305629	 0.383642
-0.304929	 0.351727
-0.304229	 0.318911
-0.303529	 0.285394
-0.302829	 0.251382
-0.302129	 0.217076
-0.301429	 0.182673
-0.300729	 0.148360
-0.300028	 0.114307
-0.299328	 0.080669
-0.298628	 0.047581
-0.297928	 0.015160
-0.297228	 -0.016497
-0.296528	 -0.047313
