-0.307765	 0.719985
-0.307065	 0.717795
-0.306365	 0.714850
-0.305665	 0.711063
-0.304965	 0.706345
-0.304265	 0.700601
-0.303565	 0.693731
-0.302865	 0.685635
-0.302165	 0.676213
-0.301465	 0.665367
-0.300765	 0.653004
-0.300065	 0.639039
-0.299365	 0.623399
-0.298665	 0.606010
-0.297965	 0.586864
-0.297265	 0.565931
-0.296565	 0.543220
-0.295865	 0.518766
-0.295165	 0.492637
-0.294465	 0.464926
-0.293765	 0.435756
-0.293065	 0.405275
-0.292365	 0.373651
-0.291665	 0.341072
-0.290965	 0.307734
-0.290265	 0.273843
-0.289565	 0.239601
-0.288864	 0.205175
-0.288164	 0.170818
-0.287464	 0.136675
-0.286764	 0.102905
-0.286064	 0.069649
-0.285364	 0.037028
-0.284664	 0.005145
-0.283964	 -0.025916
