0.665342	 0.648492
0.666042	 0.623267
0.666742	 0.596842
0.667442	 0.569189
0.668142	 0.540291
0.668842	 0.510139
0.669542	 0.478740
0.670242	 0.446118
0.670942	 0.412319
0.671642	 0.377410
0.672342	 0.341485
0.673042	 0.304667
0.673742	 0.267111
0.674442	 0.228999
0.675142	 0.190546
0.675843	 0.151992
0.676543	 0.113602
0.677243	 0.075653
0.677943	 0.038434
0.678643	 0.002229
0.679343	 -0.032687
0.680043	 -0.066061
0.680743	 -0.097672
0.681443	 -0.127335
0.682143	 -0.154908
0.682843	 -0.180296
0.683543	 -0.203448
0.684243	 -0.224356
0.684943	 -0.243054
0.685643	 -0.259605
0.686343	 -0.274104
0.687043	 -0.286664
0.687743	 -0.297413
0.688443	 -0.306489
0.689143	 -0.314033
