0.665667	 0.635609
0.666367	 0.609770
0.667067	 0.582716
0.667767	 0.554423
0.668467	 0.524879
0.669167	 0.494083
0.669867	 0.462050
0.670567	 0.428815
0.671268	 0.394433
0.671968	 0.358987
0.672668	 0.322585
0.673368	 0.285366
0.674068	 0.247499
0.674768	 0.209182
0.675468	 0.170646
0.676168	 0.132142
0.676868	 0.093944
0.677568	 0.056335
0.678268	 0.019603
0.678968	 -0.015971
0.679668	 -0.050122
0.680368	 -0.082614
0.681068	 -0.113241
0.681768	 -0.141843
0.682468	 -0.168299
0.683168	 -0.192539
0.683868	 -0.214533
0.684568	 -0.234297
0.685268	 -0.251878
0.685968	 -0.267359
0.686668	 -0.280844
0.687368	 -0.292455
0.688068	 -0.302324
0.688768	 -0.310593
0.689468	 -0.317403
