0.665993	 0.622413
0.666693	 0.595951
0.667393	 0.568261
0.668093	 0.539325
0.668793	 0.509135
0.669493	 0.477698
0.670193	 0.445040
0.670893	 0.411206
0.671593	 0.376265
0.672293	 0.340311
0.672993	 0.303469
0.673693	 0.265892
0.674393	 0.227767
0.675093	 0.189307
0.675793	 0.150755
0.676493	 0.112373
0.677193	 0.074442
0.677893	 0.037249
0.678593	 0.001080
0.679293	 -0.033793
0.679993	 -0.067117
0.680693	 -0.098671
0.681393	 -0.128272
0.682093	 -0.155781
0.682793	 -0.181101
0.683493	 -0.204185
0.684193	 -0.225026
0.684893	 -0.243657
0.685594	 -0.260145
0.686294	 -0.274583
0.686994	 -0.287086
0.687694	 -0.297783
0.688394	 -0.306811
0.689094	 -0.314310
0.689794	 -0.320423
