-0.305956	 0.720489
-0.305256	 0.718760
-0.304556	 0.716159
-0.303856	 0.712570
-0.303156	 0.707868
-0.302456	 0.701920
-0.301756	 0.694584
-0.301056	 0.685717
-0.300356	 0.675175
-0.299656	 0.662815
-0.298956	 0.648503
-0.298256	 0.632122
-0.297556	 0.613572
-0.296856	 0.592781
-0.296156	 0.569713
-0.295456	 0.544369
-0.294756	 0.516796
-0.294056	 0.487088
-0.293356	 0.455386
-0.292656	 0.421874
-0.291956	 0.386777
-0.291256	 0.350353
-0.290556	 0.312881
-0.289856	 0.274652
-0.289156	 0.235962
-0.288456	 0.197097
-0.287756	 0.158327
-0.287055	 0.119899
-0.286355	 0.082034
-0.285655	 0.044920
-0.284955	 0.008713
-0.284255	 -0.026460
-0.283555	 -0.060503
-0.282855	 -0.093347
-0.282155	 -0.124948
