0.666229	 0.614564
0.666929	 0.587511
0.667629	 0.559202
0.668329	 0.529622
0.669029	 0.498770
0.669729	 0.466656
0.670429	 0.433315
0.671129	 0.398801
0.671829	 0.363192
0.672529	 0.326597
0.673229	 0.289155
0.673929	 0.251035
0.674629	 0.212440
0.675329	 0.173600
0.676029	 0.134772
0.676729	 0.096236
0.677429	 0.058280
0.678129	 0.021202
0.678829	 -0.014713
0.679529	 -0.049191
0.680229	 -0.081988
0.680929	 -0.112895
0.681629	 -0.141745
0.682329	 -0.168415
0.683029	 -0.192831
0.683729	 -0.214967
0.684429	 -0.234835
0.685129	 -0.252488
0.685830	 -0.268010
0.686530	 -0.281508
0.687230	 -0.293109
0.687930	 -0.302949
0.688630	 -0.311172
0.689330	 -0.317924
0.690030	 -0.323346
