0.666554	 0.600748
0.667254	 0.573050
0.667954	 0.544088
0.668654	 0.513852
0.669354	 0.482347
0.670054	 0.449596
0.670754	 0.415642
0.671454	 0.380552
0.672154	 0.344420
0.672854	 0.307369
0.673554	 0.269555
0.674254	 0.231163
0.674954	 0.192411
0.675654	 0.153544
0.676354	 0.114830
0.677054	 0.076556
0.677754	 0.039016
0.678454	 0.002502
0.679154	 -0.032705
0.679854	 -0.066346
0.680554	 -0.098193
0.681255	 -0.128058
0.681955	 -0.155797
0.682655	 -0.181313
0.683355	 -0.204555
0.684055	 -0.225518
0.684755	 -0.244236
0.685455	 -0.260780
0.686155	 -0.275244
0.686855	 -0.287748
0.687555	 -0.298424
0.688255	 -0.307413
0.688955	 -0.314860
0.689655	 -0.320910
0.690355	 -0.325701
