0.774762	 -0.060856
0.774423	 -0.074800
0.774084	 -0.089215
0.773746	 -0.104027
0.773407	 -0.119161
0.773069	 -0.134543
0.772730	 -0.150037
0.772391	 -0.165438
0.772053	 -0.180542
0.771714	 -0.195061
0.771376	 -0.208609
0.771037	 -0.220763
0.770698	 -0.231030
0.770360	 -0.238813
0.770021	 -0.243505
0.769683	 -0.244474
0.769344	 -0.241114
0.769005	 -0.232924
0.768667	 -0.219548
0.768328	 -0.200813
0.767990	 -0.176861
0.767651	 -0.148007
0.767312	 -0.114833
0.766974	 -0.078076
0.766635	 -0.038613
0.766297	 0.002657
0.765958	 0.044981
0.765619	 0.087511
0.765281	 0.129604
0.764942	 0.170856
0.764604	 0.210745
0.764265	 0.249114
0.763926	 0.285752
0.763588	 0.320540
0.763249	 0.353489
